draw_date,n1,n2,n3,n4,n5,n6,special_no
2013/09/26,2,10,17,24,35,43,
2013/09/27,4,11,18,23,32,38,
2013/09/27,7,14,15,20,22,33,
2013/09/27,19,40,41,42,46,47,
2013/09/28,6,11,27,42,43,44,
2013/09/28,7,17,25,28,30,46,
2013/09/28,1,2,12,23,29,33,
2013/09/29,4,15,20,28,32,43,
2013/09/29,13,17,20,22,43,49,
2013/09/29,9,11,33,36,40,42,
2013/09/30,3,10,14,19,36,47,
2013/09/30,15,22,28,32,37,40,
2013/09/30,2,24,35,41,43,45,
2013/10/01,2,12,30,45,46,49,
2013/10/01,7,11,14,21,39,43,
2013/10/01,4,22,39,44,46,47,
2013/10/02,5,25,26,30,33,46,
2013/10/02,5,15,16,38,42,44,
2013/10/02,22,24,28,30,43,48,
2013/10/03,14,15,17,20,37,47,
2013/10/03,9,18,33,35,40,42,
2013/10/03,6,12,15,20,39,41,
2013/10/04,29,32,33,39,40,41,
2013/10/04,6,13,41,42,44,47,
2013/10/04,24,27,29,39,40,47,
2013/10/05,15,18,21,27,37,48,
2013/10/05,2,3,4,11,37,44,
2013/10/05,3,18,19,30,40,49,
2013/10/06,14,27,28,39,43,45,
2013/10/06,5,19,23,32,40,49,
2013/10/06,5,17,20,32,40,47,
2013/10/07,3,14,18,25,42,48,
2013/10/07,15,20,23,28,30,45,
2013/10/07,6,9,12,19,21,30,
2013/10/08,3,8,21,32,33,45,
2013/10/08,2,14,15,16,25,34,
2013/10/08,2,15,17,19,20,46,
2013/10/09,19,25,29,45,46,48,
2013/10/09,1,6,17,29,42,45,
2013/10/09,2,6,22,34,36,37,
2013/10/10,1,6,8,14,34,41,
2013/10/10,4,19,25,26,39,41,
2013/10/10,2,8,9,26,31,32,
2013/10/11,9,10,28,31,42,49,
2013/10/11,5,12,18,29,30,38,
2013/10/11,4,11,15,33,35,37,
2013/10/12,6,7,11,42,45,46,
2013/10/12,7,8,10,18,26,41,
2013/10/12,15,22,25,35,44,45,
2013/10/13,14,17,21,25,32,39,
2013/10/13,8,17,31,35,38,41,
2013/10/13,4,16,17,47,48,49,
2013/10/14,4,12,16,17,18,29,
2013/10/14,5,8,17,20,38,44,
2013/10/14,3,24,26,37,41,49,
2013/10/15,10,17,23,26,32,38,
2013/10/15,5,8,16,17,35,40,
2013/10/15,4,5,34,40,44,45,
2013/10/16,3,13,20,24,36,48,
2013/10/16,1,3,4,33,42,45,
2013/10/16,3,9,10,13,38,41,
2013/10/17,5,15,25,36,39,48,
2013/10/17,2,6,7,11,22,29,
2013/10/17,9,18,27,35,37,47,
2013/10/18,10,16,20,31,43,45,
2013/10/18,8,14,16,22,24,49,
2013/10/18,1,12,17,24,30,36,
2013/10/19,8,31,32,36,39,43,
2013/10/19,4,12,20,24,26,40,
2013/10/19,5,6,10,16,46,48,
2013/10/20,1,19,22,39,41,45,
2013/10/20,5,11,22,29,31,42,
2013/10/20,16,23,28,34,38,44,
2013/10/21,21,25,31,34,35,49,
2013/10/21,15,24,28,29,42,49,
2013/10/21,15,20,21,25,41,44,
2013/10/22,7,8,20,23,25,33,
2013/10/22,16,30,31,32,36,46,
2013/10/22,9,12,37,39,40,46,
2013/10/23,3,9,17,23,33,44,
2013/10/23,19,20,25,27,37,48,
2013/10/23,5,16,23,35,44,47,
2013/10/24,3,7,25,33,41,46,
2013/10/24,7,21,27,29,32,46,
2013/10/24,4,12,24,36,42,49,
2013/10/25,2,11,14,30,33,38,
2013/10/25,12,14,22,23,32,34,
2013/10/25,2,10,14,20,30,46,
2013/10/26,4,31,33,34,37,45,
2013/10/26,1,20,28,31,40,47,
2013/10/26,8,14,22,23,30,37,
2013/10/27,4,13,16,21,27,42,
2013/10/27,11,19,20,21,31,42,
2013/10/27,3,12,16,18,37,38,
2013/10/28,11,29,41,43,46,48,
2013/10/28,9,15,28,32,36,40,
2013/10/28,1,5,13,33,46,48,
2013/10/29,10,12,23,26,29,43,
2013/10/29,6,21,22,30,40,48,
2013/10/29,10,11,14,21,22,24,
2013/10/30,10,20,28,32,35,39,
2013/10/30,10,14,17,26,29,47,
2013/10/30,3,10,14,34,39,40,
2013/10/31,3,7,12,17,43,44,
2013/10/31,5,8,20,24,25,45,
2013/10/31,8,10,13,38,39,49,
2013/11/01,3,6,14,18,36,39,
2013/11/01,6,16,18,32,34,40,
2013/11/01,16,23,37,38,41,47,
2013/11/02,13,21,22,26,32,46,
2013/11/02,14,22,26,31,37,43,
2013/11/02,6,17,22,25,39,43,
2013/11/03,9,12,16,23,32,44,
2013/11/03,16,17,18,19,36,44,
2013/11/03,5,7,28,33,41,43,
2013/11/04,2,15,24,31,33,46,
2013/11/04,4,18,21,23,40,44,
2013/11/04,5,9,12,17,36,37,
2013/11/05,15,29,32,38,40,41,
2013/11/05,7,8,14,24,27,47,
2013/11/05,1,4,23,26,32,44,
2013/11/06,4,7,15,25,26,35,
2013/11/06,5,8,22,23,35,42,
2013/11/06,14,20,28,34,36,49,
2013/11/07,5,13,14,18,47,49,
2013/11/07,9,13,15,17,39,46,
2013/11/07,1,13,28,34,40,41,
2013/11/08,12,22,25,30,37,38,
2013/11/08,7,18,22,24,33,46,
2013/11/08,4,5,21,26,42,45,
2013/11/09,13,15,16,19,35,40,
2013/11/09,9,15,16,40,47,49,
2013/11/09,5,7,14,43,48,49,
2013/11/10,15,19,23,36,37,48,
2013/11/10,8,11,13,14,23,46,
2013/11/10,8,20,22,33,40,44,
2013/11/11,11,27,31,34,43,48,
2013/11/11,1,22,26,27,35,43,
2013/11/11,6,13,16,18,29,48,
2013/11/12,3,6,24,27,41,46,
2013/11/12,5,11,19,34,45,49,
2013/11/12,4,28,29,45,46,47,
2013/11/13,18,21,25,28,40,46,
2013/11/13,2,5,16,17,28,33,
2013/11/13,11,18,23,24,40,44,
2013/11/14,2,18,22,33,34,47,
2013/11/14,8,9,11,13,26,41,
2013/11/14,6,7,25,40,45,46,
2013/11/15,2,8,20,25,35,49,
2013/11/15,11,13,22,39,42,49,
2013/11/15,3,5,6,12,27,32,
2013/11/16,5,12,17,26,28,37,
2013/11/16,1,28,32,33,40,44,
2013/11/16,12,21,33,37,41,44,
2013/11/17,25,26,29,31,40,43,
2013/11/17,8,14,18,25,39,40,
2013/11/17,9,16,17,25,34,49,
2013/11/18,8,18,21,33,47,49,
2013/11/18,4,7,17,23,34,36,
2013/11/18,1,18,22,32,33,38,
2013/11/19,3,7,13,17,44,46,
2013/11/19,13,17,21,24,31,48,
2013/11/19,5,8,24,27,33,40,
2013/11/20,1,3,8,9,22,29,
2013/11/20,1,3,7,20,24,37,
2013/11/20,12,13,27,29,42,44,
2013/11/21,5,10,21,27,35,49,
2013/11/21,8,22,24,28,38,42,
2013/11/21,12,19,20,27,39,45,
2013/11/22,1,11,29,30,42,46,
2013/11/22,2,4,22,26,30,40,
2013/11/22,5,7,19,24,35,47,
2013/11/23,5,10,13,24,27,44,
2013/11/23,18,24,31,36,45,47,
2013/11/23,2,3,6,26,41,46,
2013/11/24,1,14,22,28,33,47,
2013/11/24,17,24,29,37,42,48,
2013/11/24,4,14,17,18,38,41,
2013/11/25,10,21,23,24,36,43,
2013/11/25,6,12,24,32,37,42,
2013/11/25,5,27,29,32,37,40,
2013/11/26,4,6,18,28,31,37,
2013/11/26,2,5,7,10,13,45,
2013/11/26,4,9,13,23,32,41,
2013/11/27,10,16,30,31,33,48,
2013/11/27,1,14,19,26,28,35,
2013/11/27,4,9,16,40,46,49,
2013/11/28,2,3,34,41,42,48,
2013/11/28,5,12,28,39,42,45,
2013/11/28,7,12,19,26,29,41,
2013/11/29,4,5,6,7,15,49,
2013/11/29,2,7,16,30,33,38,
2013/11/29,4,11,12,22,34,39,
2013/11/30,14,24,31,35,38,39,
2013/11/30,7,11,14,18,26,36,
2013/11/30,2,3,8,34,39,45,
2013/12/01,13,23,35,42,44,47,
2013/12/01,21,28,37,38,42,48,
2013/12/01,3,4,10,26,41,47,
2013/12/02,9,20,22,31,32,42,
2013/12/02,5,17,35,38,43,44,
2013/12/02,1,27,33,37,44,49,
2013/12/03,6,21,36,40,41,46,
2013/12/03,5,18,19,23,40,44,
2013/12/03,4,6,8,12,37,39,
2013/12/04,2,7,10,15,44,49,
2013/12/04,1,4,11,14,18,28,
2013/12/04,18,20,22,30,34,46,
2013/12/05,14,15,27,30,40,41,
2013/12/05,3,13,15,18,24,46,
2013/12/05,2,22,23,29,43,49,
2013/12/06,12,22,32,37,39,46,
2013/12/06,28,30,32,34,36,44,
2013/12/06,2,9,13,25,38,44,
2013/12/07,19,26,30,32,33,49,
2013/12/07,14,20,31,40,42,46,
2013/12/07,6,9,15,26,41,49,
2013/12/08,2,14,20,38,40,46,
2013/12/08,4,7,12,29,36,48,
2013/12/08,7,9,10,32,43,46,
2013/12/09,3,12,16,25,26,48,
2013/12/09,2,3,8,27,30,37,
2013/12/09,4,14,23,35,43,49,
2013/12/10,11,15,24,26,35,45,
2013/12/10,2,5,7,20,22,49,
2013/12/10,22,23,29,33,43,48,
2013/12/11,4,15,40,43,45,48,
2013/12/11,13,19,23,26,41,48,
2013/12/11,2,3,9,11,12,46,
2013/12/12,6,18,23,27,28,34,
2013/12/12,10,15,19,29,42,45,
2013/12/12,11,12,16,22,26,32,
2013/12/13,3,6,12,16,17,47,
2013/12/13,3,5,25,46,47,48,
2013/12/13,23,28,29,30,36,42,
2013/12/14,11,33,37,42,45,48,
2013/12/14,5,16,29,35,41,42,
2013/12/14,3,16,34,38,46,48,
2013/12/15,12,15,17,32,35,37,
2013/12/15,6,7,12,21,37,49,
2013/12/15,1,6,17,19,29,41,
2013/12/16,3,15,18,33,36,42,
2013/12/16,7,14,20,21,45,47,
2013/12/16,4,8,20,30,36,41,
2013/12/17,8,10,18,19,26,30,
2013/12/17,9,15,16,23,39,41,
2013/12/17,2,7,10,13,17,32,
2013/12/18,6,18,21,29,33,48,
2013/12/18,14,17,21,22,27,39,
2013/12/18,5,14,15,27,35,48,
2013/12/19,16,18,21,36,37,45,
2013/12/19,7,8,14,20,27,39,
2013/12/19,3,7,15,21,32,34,
2013/12/20,15,19,34,35,42,47,
2013/12/20,5,9,25,30,36,45,
2013/12/20,2,17,26,33,41,49,
2013/12/21,19,20,27,30,46,49,
2013/12/21,1,14,24,26,35,40,
2013/12/21,7,18,20,25,43,46,
2013/12/22,3,10,22,24,28,32,
2013/12/22,4,17,21,36,42,46,
2013/12/22,16,22,31,42,44,49,
2013/12/23,3,5,20,29,45,47,
2013/12/23,1,15,21,32,48,49,
2013/12/23,7,18,26,35,39,45,
2013/12/24,5,20,32,34,39,40,
2013/12/24,5,22,28,32,41,48,
2013/12/24,4,9,25,31,41,43,
2013/12/25,7,8,15,16,32,35,
2013/12/25,11,15,22,24,39,45,
2013/12/25,7,11,14,40,41,43,
2013/12/26,4,15,22,28,29,47,
2013/12/26,3,17,22,27,34,37,
2013/12/26,13,18,29,40,46,47,
2013/12/27,14,25,36,39,40,44,
2013/12/27,4,28,29,35,38,45,
2013/12/27,2,16,23,24,33,46,
2013/12/28,24,25,26,45,47,48,
2013/12/28,4,24,29,33,41,45,
2013/12/28,1,9,20,32,45,47,
2013/12/29,6,7,32,33,37,38,
2013/12/29,7,9,15,21,33,48,
2013/12/29,2,5,6,40,43,46,
2013/12/30,2,18,31,37,40,43,
2013/12/30,3,18,26,34,36,43,
2013/12/30,5,18,20,24,29,39,
2013/12/31,12,15,17,32,34,46,
2013/12/31,7,8,13,19,33,34,
2013/12/31,2,12,16,17,41,45,
2014/01/01,19,22,27,38,39,49,
2014/01/01,16,21,23,27,30,38,
2014/01/01,10,18,19,35,37,39,
2014/01/02,9,13,17,33,34,44,
2014/01/02,2,6,19,26,36,38,
2014/01/02,5,10,32,34,35,47,
2014/01/03,3,5,22,29,48,49,
2014/01/03,7,11,14,20,31,48,
2014/01/03,18,26,31,33,36,42,
2014/01/04,6,13,17,18,34,35,
2014/01/04,10,22,25,31,32,44,
2014/01/04,11,21,27,32,36,46,
2014/01/05,18,21,29,31,33,46,
2014/01/05,8,21,26,30,37,41,
2014/01/05,4,15,25,28,30,37,
2014/01/06,14,19,21,28,46,48,
2014/01/06,1,7,12,17,26,45,
2014/01/06,5,18,26,43,46,48,
2014/01/07,2,11,25,35,37,47,
2014/01/07,1,7,8,12,22,44,
2014/01/07,6,10,23,41,45,47,
2014/01/08,10,22,26,30,34,36,
2014/01/08,2,11,29,38,44,45,
2014/01/08,14,22,34,35,40,48,
2014/01/09,9,14,22,26,41,44,
2014/01/09,10,28,42,46,47,48,
2014/01/09,6,10,14,36,41,48,
2014/01/10,4,15,24,38,43,46,
2014/01/10,1,4,20,34,37,40,
2014/01/10,2,3,5,13,28,41,
2014/01/11,8,9,11,20,35,41,
2014/01/11,11,14,19,20,29,30,
2014/01/11,19,20,21,28,31,40,
2014/01/12,3,5,16,25,30,33,
2014/01/12,1,3,21,25,26,40,
2014/01/12,23,24,27,37,42,49,
2014/01/13,4,7,11,13,14,48,
2014/01/13,20,22,23,25,34,45,
2014/01/13,21,28,34,44,47,49,
2014/01/14,1,5,10,14,33,43,
2014/01/14,20,23,24,44,45,46,
2014/01/14,2,12,21,29,37,47,
2014/01/15,19,28,29,36,43,49,
2014/01/15,2,6,12,14,23,37,
2014/01/15,9,11,18,22,33,44,
2014/01/16,5,8,22,25,40,45,
2014/01/16,17,20,33,36,38,41,
2014/01/16,5,12,19,34,39,47,
2014/01/17,8,18,21,38,39,43,
2014/01/17,1,6,11,29,40,44,
2014/01/17,6,18,22,28,31,45,
2014/01/18,10,21,23,25,46,47,
2014/01/18,11,12,32,42,44,48,
2014/01/18,1,4,19,21,38,47,
2014/01/19,8,11,16,36,45,47,
2014/01/19,18,20,21,29,32,48,
2014/01/19,6,26,28,33,36,40,
2014/01/20,17,18,20,26,31,35,
2014/01/20,3,9,13,32,46,49,
2014/01/20,2,3,19,21,32,33,
2014/01/21,8,20,36,37,38,41,
2014/01/21,10,27,31,37,48,49,
2014/01/21,3,5,21,25,28,34,
2014/01/22,1,3,15,20,28,35,
2014/01/22,1,17,23,29,37,47,
2014/01/22,8,12,21,27,38,39,
2014/01/23,3,22,24,33,34,45,
2014/01/23,5,7,8,10,14,25,
2014/01/23,1,24,34,39,40,42,
2014/01/24,3,14,21,34,35,43,
2014/01/24,13,22,28,34,42,43,
2014/01/24,4,8,11,27,37,46,
2014/01/25,4,8,32,33,39,49,
2014/01/25,6,7,16,22,34,43,
2014/01/25,9,14,21,24,28,30,
2014/01/26,8,18,20,27,32,37,
2014/01/26,2,5,24,26,44,47,
2014/01/26,29,31,36,41,44,45,
2014/01/27,2,14,17,25,29,45,
2014/01/27,10,18,21,25,30,38,
2014/01/27,6,20,23,29,34,41,
2014/01/28,1,7,12,25,46,47,
2014/01/28,2,12,27,38,45,48,
2014/01/28,9,22,29,35,44,47,
2014/01/29,2,10,17,39,45,48,
2014/01/29,7,23,25,29,31,39,
2014/01/29,7,13,32,33,34,48,
2014/01/30,3,4,7,8,21,36,
2014/01/30,2,3,13,16,19,29,
2014/01/30,11,17,23,24,32,34,
2014/01/31,3,9,11,33,42,46,
2014/01/31,5,6,30,31,36,40,
2014/01/31,3,12,14,41,45,49,
2014/02/01,1,4,6,7,13,39,
2014/02/01,10,28,31,38,42,49,
2014/02/01,3,8,22,34,42,45,
2014/02/02,9,11,12,19,27,43,
2014/02/02,21,30,35,39,48,49,
2014/02/02,5,10,33,37,43,48,
2014/02/03,2,15,21,26,32,44,
2014/02/03,11,24,30,33,46,47,
2014/02/03,7,23,34,36,45,49,
2014/02/04,5,6,13,16,25,47,
2014/02/04,3,10,24,26,33,43,
2014/02/04,5,20,25,27,32,48,
2014/02/05,14,20,27,43,48,49,
2014/02/05,10,16,28,29,37,47,
2014/02/05,17,29,31,34,38,41,
2014/02/06,7,12,29,36,37,38,
2014/02/06,7,11,14,15,36,48,
2014/02/06,1,30,35,41,43,49,
2014/02/07,7,11,29,36,41,45,
2014/02/07,16,19,23,30,33,46,
2014/02/07,6,7,15,16,41,42,
2014/02/08,1,4,21,32,42,47,
2014/02/08,3,10,37,41,45,47,
2014/02/08,1,2,27,35,42,45,
2014/02/09,6,10,11,19,44,46,
2014/02/09,6,12,17,29,40,47,
2014/02/09,5,11,27,37,43,49,
2014/02/10,23,27,28,29,39,40,
2014/02/10,14,20,27,32,39,45,
2014/02/10,5,9,19,21,25,41,
2014/02/11,3,15,16,25,37,38,
2014/02/11,7,12,15,17,18,35,
2014/02/11,13,18,22,35,44,46,
2014/02/12,3,5,24,31,32,39,
2014/02/12,1,3,10,29,30,39,
2014/02/12,22,23,28,29,33,38,
2014/02/13,8,20,21,33,35,38,
2014/02/13,9,10,18,25,36,49,
2014/02/13,14,16,25,28,44,49,
2014/02/14,8,14,25,27,33,37,
2014/02/14,3,10,34,35,38,47,
2014/02/14,1,3,10,21,23,42,
2014/02/15,2,8,14,17,19,25,
2014/02/15,1,15,18,36,40,42,
2014/02/15,1,4,26,30,45,49,
2014/02/16,6,8,25,27,41,49,
2014/02/16,12,13,20,22,32,35,
2014/02/16,18,25,30,34,43,46,
2014/02/17,38,42,43,44,45,46,
2014/02/17,22,23,28,29,36,42,
2014/02/17,10,14,20,35,40,42,
2014/02/18,5,9,30,42,43,46,
2014/02/18,2,5,9,12,24,30,
2014/02/18,3,14,16,26,28,36,
2014/02/19,14,19,29,33,47,48,
2014/02/19,3,22,30,39,46,48,
2014/02/19,15,22,24,25,27,46,
2014/02/20,1,2,9,24,29,47,
2014/02/20,3,4,5,37,42,45,
2014/02/20,1,14,25,31,40,48,
2014/02/21,3,14,21,29,36,38,
2014/02/21,17,18,20,32,47,48,
2014/02/21,1,3,20,22,40,48,
2014/02/22,1,10,16,42,43,47,
2014/02/22,7,8,14,28,31,44,
2014/02/22,3,5,10,15,20,42,
2014/02/23,15,17,20,24,43,45,
2014/02/23,3,6,12,35,46,48,
2014/02/23,4,16,20,36,42,47,
2014/02/24,2,7,27,36,44,45,
2014/02/24,9,12,24,26,30,48,
2014/02/24,12,15,17,20,27,49,
2014/02/25,11,20,27,29,40,42,
2014/02/25,4,13,17,33,34,40,
2014/02/25,9,10,11,16,19,20,
2014/02/26,2,9,25,28,36,48,
2014/02/26,26,33,40,43,45,46,
2014/02/26,6,18,22,23,36,40,
2014/02/27,14,26,34,36,37,38,
2014/02/27,11,24,27,35,37,42,
2014/02/27,4,26,27,41,42,46,
2014/02/28,4,12,16,18,19,28,
2014/02/28,5,7,8,15,31,38,
2014/02/28,22,29,33,34,35,46,
2014/03/01,3,16,21,45,47,49,
2014/03/01,9,17,19,40,44,49,
2014/03/01,1,13,26,32,39,46,
2014/03/02,11,15,27,38,39,41,
2014/03/02,14,16,25,28,45,48,
2014/03/02,8,14,16,37,43,48,
2014/03/03,2,3,7,17,38,49,
2014/03/03,4,5,20,36,41,46,
2014/03/03,5,21,26,31,36,49,
2014/03/04,7,22,34,36,38,46,
2014/03/04,8,15,22,34,38,42,
2014/03/04,10,11,22,24,30,44,
2014/03/05,5,23,29,30,42,43,
2014/03/05,5,13,19,20,32,38,
2014/03/05,6,9,16,34,38,45,
2014/03/06,6,18,26,40,41,42,
2014/03/06,15,28,36,38,44,47,
2014/03/06,4,10,18,27,30,38,
2014/03/07,9,31,36,38,46,49,
2014/03/07,2,12,14,16,32,34,
2014/03/07,15,17,23,30,32,41,
2014/03/08,7,21,25,35,39,43,
2014/03/08,4,11,19,20,22,26,
2014/03/08,5,6,12,22,26,36,
2014/03/09,1,27,28,32,39,43,
2014/03/09,5,16,17,32,37,39,
2014/03/09,5,16,21,28,32,39,
2014/03/10,6,21,30,33,40,47,
2014/03/10,6,9,12,18,24,44,
2014/03/10,2,26,37,38,47,48,
2014/03/11,8,16,19,23,30,36,
2014/03/11,1,7,21,31,38,39,
2014/03/11,9,15,23,26,32,41,
2014/03/12,12,16,27,37,38,44,
2014/03/12,1,2,14,28,32,43,
2014/03/12,4,14,21,34,42,44,
2014/03/13,7,15,21,24,41,42,
2014/03/13,1,12,25,28,36,44,
2014/03/13,2,4,27,31,40,44,
2014/03/14,6,7,28,29,35,42,
2014/03/14,1,11,22,29,33,38,
2014/03/14,2,5,6,8,32,48,
2014/03/15,7,12,21,42,45,47,
2014/03/15,3,4,11,21,22,48,
2014/03/15,12,28,32,33,34,36,
2014/03/16,6,20,25,34,39,42,
2014/03/16,9,12,15,35,38,40,
2014/03/16,27,28,30,32,37,39,
2014/03/17,1,10,31,36,45,49,
2014/03/17,8,12,27,31,37,46,
2014/03/17,3,8,13,33,40,48,
2014/03/18,4,6,12,21,31,38,
2014/03/18,11,22,23,28,43,45,
2014/03/18,2,7,11,21,45,49,
2014/03/19,3,4,26,27,47,48,
2014/03/19,7,8,15,16,29,30,
2014/03/19,9,27,32,34,41,42,
2014/03/20,15,26,32,34,40,46,
2014/03/20,19,20,26,38,41,42,
2014/03/20,4,25,28,29,36,39,
2014/03/21,8,14,18,20,28,34,
2014/03/21,4,10,23,38,39,41,
2014/03/21,2,4,14,22,35,39,
2014/03/22,3,16,26,29,33,48,
2014/03/22,10,17,26,36,40,49,
2014/03/22,5,18,24,33,44,45,
2014/03/23,12,14,16,19,20,35,
2014/03/23,11,22,23,27,32,39,
2014/03/23,5,9,19,26,30,46,
2014/03/24,11,13,18,22,25,43,
2014/03/24,1,5,16,24,37,39,
2014/03/24,24,31,39,41,46,47,
2014/03/25,2,10,20,21,39,48,
2014/03/25,4,5,30,37,42,43,
2014/03/25,14,17,19,28,35,39,
2014/03/26,6,15,17,19,37,43,
2014/03/26,11,13,18,22,37,40,
2014/03/26,2,20,22,27,30,40,
2014/03/27,6,11,12,24,30,46,
2014/03/27,6,9,23,42,43,48,
2014/03/27,7,22,25,26,38,45,
2014/03/28,16,30,34,38,41,48,
2014/03/28,9,10,12,26,37,41,
2014/03/28,4,21,25,26,34,46,
2014/03/29,4,13,16,21,32,45,
2014/03/29,9,22,26,42,45,48,
2014/03/29,25,26,29,36,39,45,
2014/03/30,3,10,12,17,24,41,
2014/03/30,8,15,28,31,34,40,
2014/03/30,2,25,36,42,46,47,
2014/03/31,8,13,20,21,36,40,
2014/03/31,4,10,11,14,17,31,
2014/03/31,22,25,36,38,39,47,
2014/04/01,6,9,15,20,26,48,
2014/04/01,3,31,35,36,41,47,
2014/04/01,2,6,7,8,29,47,
2014/04/02,5,11,23,28,31,32,
2014/04/02,10,17,30,32,35,46,
2014/04/02,4,9,14,15,22,28,
2014/04/03,3,5,15,27,32,37,
2014/04/03,2,4,6,10,29,33,
2014/04/03,9,17,29,34,36,42,
2014/04/04,11,19,26,36,46,49,
2014/04/04,11,13,18,37,44,45,
2014/04/04,1,3,5,16,33,44,
2014/04/05,6,8,27,33,38,48,
2014/04/05,30,34,35,43,44,48,
2014/04/05,5,8,34,39,42,43,
2014/04/06,6,16,18,25,28,41,
2014/04/06,1,11,19,29,34,36,
2014/04/06,10,21,25,34,36,39,
2014/04/07,4,7,19,30,35,48,
2014/04/07,2,13,14,18,32,39,
2014/04/07,1,8,13,14,17,49,
2014/04/08,15,22,40,44,47,48,
2014/04/08,8,11,20,21,27,33,
2014/04/08,7,23,25,29,39,43,
2014/04/09,8,16,19,40,41,48,
2014/04/09,5,27,33,45,47,48,
2014/04/09,2,18,30,31,37,38,
2014/04/10,11,20,22,28,29,35,
2014/04/10,1,3,9,10,30,36,
2014/04/10,3,10,14,26,48,49,
2014/04/11,11,13,22,23,39,43,
2014/04/11,1,3,5,23,35,36,
2014/04/11,2,21,23,30,32,41,
2014/04/12,2,5,7,11,24,49,
2014/04/12,1,7,11,21,23,31,
2014/04/12,12,15,21,22,27,45,
2014/04/13,7,8,9,27,29,33,
2014/04/13,19,26,29,31,42,46,
2014/04/13,2,6,9,14,18,22,
2014/04/14,1,14,21,23,31,34,
2014/04/14,3,13,17,20,42,46,
2014/04/14,1,5,22,29,34,46,
2014/04/15,5,20,35,46,47,48,
2014/04/15,10,13,17,29,30,36,
2014/04/15,2,12,15,16,39,43,
2014/04/16,11,13,24,32,35,37,
2014/04/16,1,13,29,31,43,49,
2014/04/16,5,15,40,44,47,49,
2014/04/17,1,3,7,14,23,46,
2014/04/17,11,14,27,30,43,48,
2014/04/17,2,14,25,27,28,39,
2014/04/18,8,12,23,37,38,43,
2014/04/18,1,23,26,27,41,48,
2014/04/18,4,6,22,32,33,43,
2014/04/19,12,24,27,40,46,48,
2014/04/19,7,10,22,25,41,49,
2014/04/19,3,11,32,39,47,48,
2014/04/20,24,26,34,35,39,46,
2014/04/20,26,30,31,39,46,49,
2014/04/20,3,10,30,38,43,45,
2014/04/21,6,7,25,42,43,45,
2014/04/21,9,14,20,22,34,41,
2014/04/21,16,27,36,42,47,49,
2014/04/22,5,6,17,20,32,43,
2014/04/22,1,11,12,20,30,46,
2014/04/22,12,15,21,22,32,45,
2014/04/23,8,11,12,22,43,44,
2014/04/23,5,11,25,27,30,39,
2014/04/23,4,8,16,20,32,41,
2014/04/24,1,8,17,24,31,45,
2014/04/24,13,16,26,32,34,38,
2014/04/24,8,11,15,26,27,42,
2014/04/25,13,25,34,43,45,47,
2014/04/25,4,6,13,14,21,48,
2014/04/25,10,23,33,34,38,43,
2014/04/26,1,5,19,29,47,49,
2014/04/26,25,26,29,42,45,49,
2014/04/26,6,9,13,21,29,35,
2014/04/27,1,12,21,22,36,46,
2014/04/27,9,19,31,33,38,40,
2014/04/27,2,14,15,37,39,43,
2014/04/28,5,6,7,20,31,40,
2014/04/28,2,7,8,16,22,40,
2014/04/28,6,10,12,23,24,31,
2014/04/29,17,19,25,37,46,47,
2014/04/29,4,12,19,28,32,34,
2014/04/29,13,30,31,33,44,48,
2014/04/30,4,11,15,27,29,45,
2014/04/30,14,21,23,26,36,42,
2014/04/30,3,4,24,31,38,39,
2014/05/01,7,12,19,27,29,37,
2014/05/01,18,28,30,33,34,38,
2014/05/01,10,11,19,29,31,42,
2014/05/02,6,16,21,34,41,48,
2014/05/02,9,12,21,22,47,49,
2014/05/02,1,6,21,22,24,47,
2014/05/03,6,7,23,35,37,49,
2014/05/03,11,14,17,27,39,43,
2014/05/03,9,15,19,25,41,44,
2014/05/04,7,9,26,28,31,41,
2014/05/04,7,22,24,36,41,49,
2014/05/04,2,11,17,21,28,43,
2014/05/05,1,5,18,20,23,44,
2014/05/05,16,19,21,24,26,34,
2014/05/05,6,7,9,13,43,46,
2014/05/06,21,34,40,41,42,46,
2014/05/06,2,19,22,27,31,46,
2014/05/06,37,40,43,44,45,47,
2014/05/07,1,18,25,46,47,48,
2014/05/07,8,11,25,27,38,44,
2014/05/07,6,32,35,38,42,43,
2014/05/08,6,19,25,31,36,46,
2014/05/08,5,8,13,26,29,46,
2014/05/08,9,12,27,28,29,38,
2014/05/09,6,16,25,26,28,30,
2014/05/09,5,16,22,26,33,44,
2014/05/09,6,14,23,29,33,37,
2014/05/10,4,10,12,23,25,45,
2014/05/10,5,8,11,22,25,30,
2014/05/10,3,5,7,9,21,39,
2014/05/11,6,14,27,34,41,42,
2014/05/11,1,6,12,17,18,47,
2014/05/11,12,15,16,20,34,39,
2014/05/12,10,28,32,34,40,47,
2014/05/12,4,10,24,37,45,47,
2014/05/12,13,22,33,34,36,37,
2014/05/13,9,18,25,29,35,37,
2014/05/13,2,10,22,25,42,44,
2014/05/13,4,14,28,34,39,41,
2014/05/14,2,3,5,9,13,44,
2014/05/14,9,13,17,31,40,41,
2014/05/14,5,17,21,24,26,41,
2014/05/15,2,12,15,37,41,43,
2014/05/15,6,9,13,22,27,35,
2014/05/15,9,14,37,40,43,49,
2014/05/16,25,26,30,33,41,46,
2014/05/16,20,21,39,45,46,49,
2014/05/16,10,20,34,35,43,49,
2014/05/17,14,16,19,27,40,42,
